Date,Host,Service,transactionId,logTag,Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.808Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-After""",Blob look up completed for BlobName: 2247646/INT_QRY_RESULT_74613001d9bed2b4eda7d7ad3ec87b923a50e1e5 existsInCache: false Time in ms: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.805Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-Before""",Blob Look up for BlobName: 2247646/INT_QRY_RESULT_74613001d9bed2b4eda7d7ad3ec87b923a50e1e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.805Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-After""",Blob look up completed for BlobName: 2247646/INT_QRY_RESULT_74613001d9bed2b4eda7d7ad3ec87b923a50e1e5 existsInCache: false Time in ms: 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.801Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-Before""",Blob Look up for BlobName: 2247646/INT_QRY_RESULT_74613001d9bed2b4eda7d7ad3ec87b923a50e1e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.491Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-READ-TIME""",Blob Read completed for BlobName: 2247646/INT_QRY_RESULT_f9b1b59cdf67434edb5b80a4e840a3bbc5c21017 Time in ms: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.486Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""SQL: Intermediate Query""","getProductCharacteristicsPos-Query: during cache : SELECT SUM(DISTINCT MRKT_RSTR_POS) as RSTR_POS FROM PRDC_RSTR_CHRS WHERE CHR_ABR IN ('CSTM_300763','PRDC_DET_LVL','PRDC_LVL_TYP','CSTM_300763','UNIT_VOL_ADJ_FCTR')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.486Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-After""",Blob look up completed for BlobName: 2247646/INT_QRY_RESULT_f9b1b59cdf67434edb5b80a4e840a3bbc5c21017 existsInCache: true Time in ms: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.483Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""BLOB-LOOKUP-Before""",Blob Look up for BlobName: 2247646/INT_QRY_RESULT_f9b1b59cdf67434edb5b80a4e840a3bbc5c21017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.469Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Intermediate Query Method Time""",Total Time for getProductCharacteristicsPos in ms::299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.463Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""",,Product Restriction result is null. Setting ProductCharacteristicsIncluded as true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.463Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""SF Execution Time::""",Query Execution Time: 242::Query ID :01b7adad-0104-b91c-0002-2502ea72ef33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.286Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""SQL : SF INT_QUERY""","INFO - execute: use RMS_20395_ONDEMAND_PL_2243_PROD.PUBLIC::SELECT SUM(DISTINCT MRKT_RSTR_POS) as RSTR_POS FROM PRDC_RSTR_CHRS WHERE CHR_ABR IN ('CSTM_300763','PRDC_DET_LVL','PRDC_LVL_TYP','CSTM_300763','UNIT_VOL_ADJ_FCTR') AND 'HINT:REQUEST_ORG_SOURCE=METRICS' = 'HINT:REQUEST_ORG_SOURCE=METRICS' AND 'HINT:QueryType=Dimension_INT_QUERY' = 'HINT:QueryType=Dimension_INT_QUERY' AND 'HINT:DBNAME=RMS_20395_ONDEMAND_PL_2243_PROD' = 'HINT:DBNAME=RMS_20395_ONDEMAND_PL_2243_PROD'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.189Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Throttle Slot : identifyTargetServer""","[148032397][QueryScore:1] Slot found, setting status to in progress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""GetLeastLoadedExecutionServer""",[148032397][connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM2]score:1.0:currentRunningWeight: 3.0:LoadWithThisQuery:4.0:MaxWeightage:8000:UnOccupiedWeight:7996.0leastLoadedExecutionServer:connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM:maxLoadLeftOnServer:7996.0:leastQueryLoad:1.0:maxWeight:8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""GetLeastLoadedExecutionServer""",[148032397][connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM]score:1.0:currentRunningWeight: 3.0:LoadWithThisQuery:4.0:MaxWeightage:8000:UnOccupiedWeight:7996.0leastLoadedExecutionServer:null:maxLoadLeftOnServer:0.0:leastQueryLoad:0.0:maxWeight:0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Targetted Warehouse""","[148032397]Can run on:[connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Throttle loadBalanceServers""","[148032397] loadBalanceServers is this empty ?? [connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH5_PROD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH4_PROD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.188Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Available Throttle Slot: verifyConfiguredServers""",[148032397]:Level1 Queue info. Reporting database Server:connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM2: Attempt[1]TotalRunning:3|levelRunning:3|ahead:0|reservedSlots:0|config.max:1000|config.totalMax:2000|slots available:997|Max Attempts:1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH3_PROD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH2_PROD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Available Throttle Slot: verifyConfiguredServers""",[148032397]:Level1 Queue info. Reporting database Server:connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM: Attempt[1]TotalRunning:3|levelRunning:3|ahead:0|reservedSlots:0|config.max:1000|config.totalMax:2000|slots available:997|Max Attempts:1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.187Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_DIM_WH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.186Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Zero Throttle Slot: verifyConfiguredServers""","Throttle configuration has zero slots: productSolution = 2, level = Level1, target = connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH_PROD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14T06:05:36.181Z,"""aggenginese-24-10-1-7-prod-vmss-eu-westeurope000005""","""aggengine-service""","""00BF29ACEDCD4C469744B0AD3BFFCECF""","""Target Servers""","The target are fetched from the loadBalance table ::: [connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH_PROD, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_DIM_WH, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH1, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH2_PROD, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH3_PROD, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_DIM2, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH1, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH2, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_PRERUN_WH3, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH4_PROD, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=CS_EXTRACT_WH5_PROD, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH2, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH3, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH4, connect-nielseniq_prod_west_eu.snowflakecomputing.com#?warehouse=COD_FE_CORE_DISCOVER_AO_WH5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
